ges,price,surface,link,city,hasPictures,title,nbrRooms,ces,state,postalCode,isPro,m2price
,130200,70,//www.leboncoin.fr/ventes_immobilieres/917102884.htm?ca=16_s,Cazères,True,Maison 3 pièces 70 m²,3,d, Haute-Garonne ,31220,True,1860
d,438000,171,//www.leboncoin.fr/ventes_immobilieres/917446729.htm?ca=16_s,Pechbonnieu,True,Maison 4 pièces 171 m²,4,d, Haute-Garonne ,31140,True,2561
d,346000,120,//www.leboncoin.fr/ventes_immobilieres/917434450.htm?ca=16_s,QuintFonsegrives,True,Villa 5 pièces 120 m²,5,d, Haute-Garonne ,31130,True,2883
d,330550,154,//www.leboncoin.fr/ventes_immobilieres/917075061.htm?ca=16_s,RamonvilleSaintAgne,True,Maison 9 pièces 154 m²,9,d, Haute-Garonne ,31520,True,2146
d,236000,94,//www.leboncoin.fr/ventes_immobilieres/917434666.htm?ca=16_s,LavernoseLacasse,True,Villa 4 pièces 94 m²,4,d, Haute-Garonne ,31410,True,2510
d,202000,114,//www.leboncoin.fr/ventes_immobilieres/895417068.htm?ca=16_s,CastelnaudEstrétefonds,True,Maison de village 3 pièces 114 m²,3,d, Haute-Garonne ,31620,True,1771
,283500,94,//www.leboncoin.fr/ventes_immobilieres/917434641.htm?ca=16_s,Blagnac,True,Villa 4 pièces 94 m²,4,d, Haute-Garonne ,31700,True,3015
d,281000,210,//www.leboncoin.fr/ventes_immobilieres/917179783.htm?ca=16_s,SaintSulpicesurLèze,True,Villa 6 pièces 210 m²,6,d, Haute-Garonne ,31410,True,1338
d,286000,152,//www.leboncoin.fr/ventes_immobilieres/895596270.htm?ca=16_s,SaintLoupCammas,True,Maison 7 pièces 152 m²,7,d, Haute-Garonne ,31140,True,1881
d,76000,52,//www.leboncoin.fr/ventes_immobilieres/871052338.htm?ca=16_s,Auterive,True,Maison 3 pièces 52 m²,3,d, Haute-Garonne ,31190,True,1461
d,275000,200,//www.leboncoin.fr/ventes_immobilieres/917278575.htm?ca=16_s,Auterive,True,Ferme 6 pièces 200 m²,6,d, Haute-Garonne ,31190,True,1375
d,253000,100,//www.leboncoin.fr/ventes_immobilieres/895732515.htm?ca=16_s,MontastruclaConseillère,True,Villa 4 pièces 100 m²,4,d, Haute-Garonne ,31380,True,2530
d,270000,216,//www.leboncoin.fr/ventes_immobilieres/871052428.htm?ca=16_s,MartresTolosane,True,Villa 8 pièces 216 m²,8,d, Haute-Garonne ,31220,True,1250
d,317000,120,//www.leboncoin.fr/ventes_immobilieres/895732824.htm?ca=16_s,Castelginest,True,Villa 5 pièces 120 m²,5,d, Haute-Garonne ,31780,True,2641
d,242000,101,//www.leboncoin.fr/ventes_immobilieres/878386491.htm?ca=16_s,Aspet,True,Maison 5 pièces 101 m²,5,d, Haute-Garonne ,31160,True,2396
d,107000,63,//www.leboncoin.fr/ventes_immobilieres/917075045.htm?ca=16_s,Nailloux,True,Maison de village 3 pièces 63 m²,3,d, Haute-Garonne ,31560,True,1698
d,334000,122,//www.leboncoin.fr/ventes_immobilieres/917278719.htm?ca=16_s,CastanetTolosan,True,Maison 4 pièces 122 m²,4,d, Haute-Garonne ,31320,True,2737
d,299000,95,//www.leboncoin.fr/ventes_immobilieres/917155574.htm?ca=16_s,LUnion,True,Maison 4 pièces 95 m²,4,d, Haute-Garonne ,31240,True,3147
d,278400,191,//www.leboncoin.fr/ventes_immobilieres/841536276.htm?ca=16_s,Muret,True,Maison 7 pièces 191 m²,7,d, Haute-Garonne ,31600,True,1457
d,335000,114,//www.leboncoin.fr/ventes_immobilieres/829805647.htm?ca=16_s,Toulouse,True,Villa 4 pièces 114 m²,4,d, Haute-Garonne ,31100,True,2938
d,348500,200,//www.leboncoin.fr/ventes_immobilieres/917442892.htm?ca=16_s,CastanetTolosan,True,Villa 7 pièces 200 m²,7,d, Haute-Garonne ,31320,True,1742
,98000,100,//www.leboncoin.fr/ventes_immobilieres/895359421.htm?ca=16_s,Aspet,True,Maison 4 pièces 100 m²,4,d, Haute-Garonne ,31160,True,980
d,565000,4200,//www.leboncoin.fr/ventes_immobilieres/860878325.htm?ca=16_s,Revel,True,Maison 12 pièces 4 200 m²,12,d, Haute-Garonne ,31250,True,134
,50600,54,//www.leboncoin.fr/ventes_immobilieres/871052322.htm?ca=16_s,Cazères,True,Maison de ville 2 pièces 54 m²,2,, Haute-Garonne ,31220,True,937
d,395800,189,//www.leboncoin.fr/ventes_immobilieres/854514751.htm?ca=16_s,Bouloc,True,Villa 5 pièces 189 m²,5,d, Haute-Garonne ,31620,True,2094
d,322000,109,//www.leboncoin.fr/ventes_immobilieres/917179824.htm?ca=16_s,LacroixFalgarde,True,Maison 5 pièces 109 m²,5,d, Haute-Garonne ,31120,True,2954
d,309000,100,//www.leboncoin.fr/ventes_immobilieres/858291667.htm?ca=16_s,Nailloux,True,Villa 5 pièces 100 m²,5,d, Haute-Garonne ,31560,True,3090
d,302000,150,//www.leboncoin.fr/ventes_immobilieres/854603538.htm?ca=16_s,Daux,True,Villa 4 pièces 150 m²,4,d, Haute-Garonne ,31700,True,2013
d,389000,154,//www.leboncoin.fr/ventes_immobilieres/871436608.htm?ca=16_s,Muret,True,Villa 5 pièces 154 m²,5,d, Haute-Garonne ,31600,True,2525
d,499000,145,//www.leboncoin.fr/ventes_immobilieres/917453672.htm?ca=16_s,Toulouse,True,Maison 4 pièces 145 m²,4,d, Haute-Garonne ,31200,True,3441
,192000,0,//www.leboncoin.fr/ventes_immobilieres/917434589.htm?ca=16_s,Fourquevaux,True,Villa 4 pièces Fourquevaux,4,, Haute-Garonne ,31450,True,0
d,245000,173,//www.leboncoin.fr/ventes_immobilieres/917280187.htm?ca=16_s,Revel,True,Maison de ville 8 pièces 173 m²,8,d, Haute-Garonne ,31250,True,1416
d,243000,86,//www.leboncoin.fr/ventes_immobilieres/917451863.htm?ca=16_s,Cugnaux,True,Villa 4 pièces 86 m²,4,d, Haute-Garonne ,31270,True,2825
d,299000,170,//www.leboncoin.fr/ventes_immobilieres/871436621.htm?ca=16_s,MontastruclaConseillère,True,Maison de ville 6 pièces 170 m²,6,d, Haute-Garonne ,31380,True,1758
,170000,115,//www.leboncoin.fr/ventes_immobilieres/871436488.htm?ca=16_s,VillefranchedeLauragais,True,Maison 5 pièces 115 m²,5,, Haute-Garonne ,31290,True,1478
d,191922,145,//www.leboncoin.fr/ventes_immobilieres/917021316.htm?ca=16_s,VilleneuvedeRivière,True,Maison 6 pièces 145 m²,6,d, Haute-Garonne ,31800,True,1323
d,750000,275,//www.leboncoin.fr/ventes_immobilieres/917022900.htm?ca=16_s,SaintJean,True,Maison 6 pièces 275 m²,6,d, Haute-Garonne ,31240,True,2727
d,216000,90,//www.leboncoin.fr/ventes_immobilieres/916956989.htm?ca=16_s,SaintOrensdeGameville,True,Maison neuve Saint Orens De Gameville,4,d, Haute-Garonne ,31650,True,2400
d,682000,177,//www.leboncoin.fr/ventes_immobilieres/788997852.htm?ca=16_s,Toulouse,True,Maison de ville 7 pièces 177 m²,7,d, Haute-Garonne ,31400,True,3853
d,399000,191,//www.leboncoin.fr/ventes_immobilieres/917024874.htm?ca=16_s,Auterive,True,Maison 7 pièces 191 m²,7,d, Haute-Garonne ,31190,True,2089
,380000,160,//www.leboncoin.fr/ventes_immobilieres/916988091.htm?ca=16_s,Thil,True,THIL.      Maison 8 pieces,8,, Haute-Garonne ,31530,True,2375
d,575000,170,//www.leboncoin.fr/ventes_immobilieres/916971414.htm?ca=16_s,Aussonne,True,Maison d'architechte 170 m² + 135 m² de sous sol,6,d, Haute-Garonne ,31840,True,3382
,503500,260,//www.leboncoin.fr/ventes_immobilieres/917030156.htm?ca=16_s,Labroquère,True,Maison 8 pièces 260 m²,8,, Haute-Garonne ,31510,True,1936
d,385000,120,//www.leboncoin.fr/ventes_immobilieres/917025419.htm?ca=16_s,GaillacToulza,True,Villa 4 pièces 120 m²,4,d, Haute-Garonne ,31550,True,3208
d,580,46,//www.leboncoin.fr/ventes_immobilieres/917024264.htm?ca=16_s,RamonvilleSaintAgne,True,Villa 2 pièces 46 m²,2,d, Haute-Garonne ,31520,True,12
d,670875,660,//www.leboncoin.fr/ventes_immobilieres/848747194.htm?ca=16_s,SaintGaudens,True,Maison 660 m² Saint Gaudens,0,d, Haute-Garonne ,31800,True,1016
d,125000,130,//www.leboncoin.fr/ventes_immobilieres/808288396.htm?ca=16_s,MontesquieuVolvestre,True,Maison de village,6,d, Haute-Garonne ,31310,True,961
d,285000,182,//www.leboncoin.fr/ventes_immobilieres/771515021.htm?ca=16_s,Caraman,True,Villa 6 pièces 182 m²,6,d, Haute-Garonne ,31460,True,1565
d,180000,0,//www.leboncoin.fr/ventes_immobilieres/814294470.htm?ca=16_s,AvignonetLauragais,True,Maison de village 5 pièces,5,d, Haute-Garonne ,31290,True,0
d,348000,224,//www.leboncoin.fr/ventes_immobilieres/908068157.htm?ca=16_s,Benque,True,Très belle ferme commingeoise restaurée,8,d, Haute-Garonne ,31420,True,1553
,274000,133,//www.leboncoin.fr/ventes_immobilieres/906296442.htm?ca=16_s,Revel,True,Maison 6 pièces 133 m²,6,d, Haute-Garonne ,31250,True,2060
,196000,66,//www.leboncoin.fr/ventes_immobilieres/906289064.htm?ca=16_s,Baziège,True,Maison de village 4 pièces 66 m²,4,, Haute-Garonne ,31450,True,2969
d,339000,275,//www.leboncoin.fr/ventes_immobilieres/906879492.htm?ca=16_s,Baziège,True,Ferme 10 pièces 275 m²,10,d, Haute-Garonne ,31450,True,1232
d,200900,88,//www.leboncoin.fr/ventes_immobilieres/916902267.htm?ca=16_s,VilleneuveTolosane,True,Villa t4 88m2,4,d, Haute-Garonne ,31270,True,2282
d,210000,104,//www.leboncoin.fr/ventes_immobilieres/916903961.htm?ca=16_s,Bessières,True,Maison 4 pièces 104 m²,4,d, Haute-Garonne ,31660,True,2019
,220000,95,//www.leboncoin.fr/ventes_immobilieres/916895009.htm?ca=16_s,SaintGenièsBellevue,True,Maison 4 pièces 95 m²,4,, Haute-Garonne ,31180,True,2315
d,395000,350,//www.leboncoin.fr/ventes_immobilieres/916894607.htm?ca=16_s,Gragnague,True,"Ancien corps de ferme, 350 m², 11 pièces",11,d, Haute-Garonne ,31380,True,1128
d,225000,95,//www.leboncoin.fr/ventes_immobilieres/916849348.htm?ca=16_s,Beauteville,True,Villa contemporaine piscine et jardin paysagé,4,d, Haute-Garonne ,31290,True,2368
,410000,200,//www.leboncoin.fr/ventes_immobilieres/916888811.htm?ca=16_s,Carbonne,True,Villa d'exception,5,, Haute-Garonne ,31390,True,2050
,450000,160,//www.leboncoin.fr/ventes_immobilieres/916957489.htm?ca=16_s,Fonsorbes,True,Villa 5 pièces 160 m²,5,d, Haute-Garonne ,31470,True,2812
d,199500,230,//www.leboncoin.fr/ventes_immobilieres/917022951.htm?ca=16_s,SaintGaudens,True,Maison 6 pièces 230 m²,6,d, Haute-Garonne ,31800,True,867
,260000,80,//www.leboncoin.fr/ventes_immobilieres/56915358.htm?ca=16_s,SaintGaudens,True,Ferme ancienne,6,, Haute-Garonne ,31800,True,3250
d,199000,81,//www.leboncoin.fr/ventes_immobilieres/916863877.htm?ca=16_s,Villenouvelle,True,Maison t4 bbc avec jardin et garage,4,d, Haute-Garonne ,31290,True,2456
,220000,190,//www.leboncoin.fr/ventes_immobilieres/890107723.htm?ca=16_s,Urau,True,Grande maison de caractère près de Salies du Salat,5,, Haute-Garonne ,31260,True,1157
d,230000,85,//www.leboncoin.fr/ventes_immobilieres/887797894.htm?ca=16_s,Toulouse,True,Maison 4 pièces 85 m²,4,d, Haute-Garonne ,31100,True,2705
d,307000,151,//www.leboncoin.fr/ventes_immobilieres/917025085.htm?ca=16_s,Auterive,True,Maison 6 pièces 151 m²,6,d, Haute-Garonne ,31190,True,2033
,181250,112,//www.leboncoin.fr/ventes_immobilieres/917021326.htm?ca=16_s,Revel,True,Villa 5 pièces 112 m²,5,d, Haute-Garonne ,31250,True,1618
d,370000,180,//www.leboncoin.fr/ventes_immobilieres/904467037.htm?ca=16_s,Fonsorbes,True,Maison 7 pièces 180 m²,7,d, Haute-Garonne ,31470,True,2055
d,118000,130,//www.leboncoin.fr/ventes_immobilieres/916849245.htm?ca=16_s,Auterive,True,Maison de village 130m²,4,d, Haute-Garonne ,31190,True,907
d,528000,140,//www.leboncoin.fr/ventes_immobilieres/916847638.htm?ca=16_s,Balma,True,Belle villa récente aux prestations de qualité,5,d, Haute-Garonne ,31130,True,3771
d,188000,82,//www.leboncoin.fr/ventes_immobilieres/913484917.htm?ca=16_s,Toulouse,True,Maison 4 pièces 82 m²,4,d, Haute-Garonne ,31100,True,2292
d,850000,480,//www.leboncoin.fr/ventes_immobilieres/916842700.htm?ca=16_s,Toulouse,True,Particulier ancien relais de poste Tlse Sud,0,d, Haute-Garonne ,31000,True,1770
d,210000,85,//www.leboncoin.fr/ventes_immobilieres/916840141.htm?ca=16_s,CastelnaudEstrétefonds,True,Villa T4 sur 500 m² de Terrain,4,d, Haute-Garonne ,31620,True,2470
d,232000,112,//www.leboncoin.fr/ventes_immobilieres/916835466.htm?ca=16_s,SaintElixleChâteau,True,Maison traditionnelle T5,5,d, Haute-Garonne ,31430,True,2071
d,290000,100,//www.leboncoin.fr/ventes_immobilieres/895299976.htm?ca=16_s,Seysses,True,Villa 4 pièces 100 m²,4,d, Haute-Garonne ,31600,True,2900
d,239000,145,//www.leboncoin.fr/ventes_immobilieres/916903340.htm?ca=16_s,BoulognesurGesse,True,Ferme 6 pièces 145 m²,6,d, Haute-Garonne ,31350,True,1648
d,224000,79,//www.leboncoin.fr/ventes_immobilieres/916829518.htm?ca=16_s,Bruguières,True,Villa contemporaine T4 - Bruguières,4,d, Haute-Garonne ,31150,True,2835
d,250000,144,//www.leboncoin.fr/ventes_immobilieres/870965688.htm?ca=16_s,Aurignac,True,Maison 4 pièces 144 m²,4,d, Haute-Garonne ,31420,True,1736
,223900,80,//www.leboncoin.fr/ventes_immobilieres/891572758.htm?ca=16_s,PlaisanceduTouch,True,Villa 4 pièces 80 m²,4,, Haute-Garonne ,31830,True,2798
d,259900,186,//www.leboncoin.fr/ventes_immobilieres/916873144.htm?ca=16_s,PouydeTouges,True,Maison 6 pièces 186 m²,6,d, Haute-Garonne ,31430,True,1397
,102000,180,//www.leboncoin.fr/ventes_immobilieres/870965681.htm?ca=16_s,Aspet,True,Maison de village 8 pièces 180 m²,8,, Haute-Garonne ,31160,True,566
d,349000,390,//www.leboncoin.fr/ventes_immobilieres/883804807.htm?ca=16_s,SaintGaudens,True,Maison 16 pièces 390 m²,16,d, Haute-Garonne ,31800,True,894
d,337000,188,//www.leboncoin.fr/ventes_immobilieres/848733004.htm?ca=16_s,SaintSauveur,True,Maison de village 7 pièces 188 m²,7,d, Haute-Garonne ,31790,True,1792
d,234000,104,//www.leboncoin.fr/ventes_immobilieres/916871174.htm?ca=16_s,Muret,True,Maison 4 pièces 104 m²,4,d, Haute-Garonne ,31600,True,2250
d,350000,145,//www.leboncoin.fr/ventes_immobilieres/916806956.htm?ca=16_s,SaintLys,True,Maison a saint lys,0,d, Haute-Garonne ,31470,True,2413
d,180000,155,//www.leboncoin.fr/ventes_immobilieres/916800251.htm?ca=16_s,Caraman,True,Grande MAISON DE VILLAGE pleine de charme,6,d, Haute-Garonne ,31460,True,1161
d,174000,95,//www.leboncoin.fr/ventes_immobilieres/917021883.htm?ca=16_s,Revel,True,Maison 5 pièces 95 m²,5,d, Haute-Garonne ,31250,True,1831
d,403000,267,//www.leboncoin.fr/ventes_immobilieres/916903937.htm?ca=16_s,Verfeil,True,Maison 7 pièces 267 m²,7,d, Haute-Garonne ,31590,True,1509
d,368000,120,//www.leboncoin.fr/ventes_immobilieres/916903932.htm?ca=16_s,Gargas,True,Maison 4 pièces 120 m²,4,d, Haute-Garonne ,31620,True,3066
d,347000,172,//www.leboncoin.fr/ventes_immobilieres/810036582.htm?ca=16_s,PlaisanceduTouch,True,Villa 6 pièces 172 m²,6,d, Haute-Garonne ,31830,True,2017
,648000,250,//www.leboncoin.fr/ventes_immobilieres/916773485.htm?ca=16_s,Roquettes,True,Maison 7 pièces 250 m²,7,d, Haute-Garonne ,31120,True,2592
,370000,150,//www.leboncoin.fr/ventes_immobilieres/895296615.htm?ca=16_s,Cugnaux,True,Maison 6 pièces 150 m²,6,, Haute-Garonne ,31270,True,2466
d,181000,180,//www.leboncoin.fr/ventes_immobilieres/904456123.htm?ca=16_s,Ausson,True,Maison 6 pièces 180 m²,6,d, Haute-Garonne ,31210,True,1005
d,274000,243,//www.leboncoin.fr/ventes_immobilieres/916772816.htm?ca=16_s,BagnèresdeLuchon,True,Maison 11 pièces 243 m²,11,d, Haute-Garonne ,31110,True,1127
d,630000,250,//www.leboncoin.fr/ventes_immobilieres/916934049.htm?ca=16_s,Pechbusque,True,Maison 7 pièces 250 m²,7,d, Haute-Garonne ,31320,True,2520
d,375000,120,//www.leboncoin.fr/ventes_immobilieres/916870857.htm?ca=16_s,Toulouse,True,Maison 5 pièces 120 m²,5,d, Haute-Garonne ,31500,True,3125
d,222600,118,//www.leboncoin.fr/ventes_immobilieres/916903742.htm?ca=16_s,Rieumes,True,Villa 6 pièces 118 m²,6,d, Haute-Garonne ,31370,True,1886
d,307000,89,//www.leboncoin.fr/ventes_immobilieres/895299729.htm?ca=16_s,Frouzins,True,Villa 4 pièces 89 m²,4,d, Haute-Garonne ,31270,True,3449
d,124500,95,//www.leboncoin.fr/ventes_immobilieres/916903397.htm?ca=16_s,Aspet,True,Maison 4 pièces 95 m²,4,d, Haute-Garonne ,31160,True,1310
d,250000,93,//www.leboncoin.fr/ventes_immobilieres/904462084.htm?ca=16_s,Colomiers,True,Villa 4 pièces 93 m²,4,d, Haute-Garonne ,31770,True,2688
d,468000,215,//www.leboncoin.fr/ventes_immobilieres/916903381.htm?ca=16_s,Miremont,True,Maison 7 pièces 215 m²,7,d, Haute-Garonne ,31190,True,2176
d,335000,143,//www.leboncoin.fr/ventes_immobilieres/916726393.htm?ca=16_s,Nailloux,True,Maison contemporaine,4,d, Haute-Garonne ,31560,True,2342
d,181900,180,//www.leboncoin.fr/ventes_immobilieres/916724022.htm?ca=16_s,,True,URGENT - Grande villa proche Aurignac,9,d,,31420,True,1010
d,220000,121,//www.leboncoin.fr/ventes_immobilieres/889765650.htm?ca=16_s,MartresTolosane,True,Maison T5,6,d, Haute-Garonne ,31220,True,1818
d,300000,110,//www.leboncoin.fr/ventes_immobilieres/916721059.htm?ca=16_s,VilleneuveTolosane,True,Villa plain-pied T5 Villeneuve-Tolosane,5,d, Haute-Garonne ,31270,True,2727
d,294200,123,//www.leboncoin.fr/ventes_immobilieres/916719398.htm?ca=16_s,Roques,True,MAISON avec piscine roques,4,d, Haute-Garonne ,31120,True,2391
d,364000,180,//www.leboncoin.fr/ventes_immobilieres/809844533.htm?ca=16_s,SaintOrensdeGameville,True,Maison 7 pièces 180 m²,7,d, Haute-Garonne ,31650,True,2022
d,179000,80,//www.leboncoin.fr/ventes_immobilieres/895299871.htm?ca=16_s,Bessières,True,Villa 4 pièces 80 m²,4,d, Haute-Garonne ,31660,True,2237
d,218900,85,//www.leboncoin.fr/ventes_immobilieres/916870875.htm?ca=16_s,Gratentour,True,Villa 4 pièces 85 m²,4,d, Haute-Garonne ,31150,True,2575
d,294000,199,//www.leboncoin.fr/ventes_immobilieres/895050945.htm?ca=16_s,LabastideClermont,True,Maison 7 pièces 199 m²,7,d, Haute-Garonne ,31370,True,1477
,299000,85,//www.leboncoin.fr/ventes_immobilieres/916747464.htm?ca=16_s,Balma,True,Maison de ville 4 pièces 85 m²,4,, Haute-Garonne ,31130,True,3517
d,353500,148,//www.leboncoin.fr/ventes_immobilieres/870959756.htm?ca=16_s,SaintJean,True,Maison 6 pièces 148 m²,6,d, Haute-Garonne ,31240,True,2388
d,233000,107,//www.leboncoin.fr/ventes_immobilieres/916710307.htm?ca=16_s,Roquesérière,True,MAISON T4/5 107 m²,5,d, Haute-Garonne ,31380,True,2177
d,238000,101,//www.leboncoin.fr/ventes_immobilieres/916710163.htm?ca=16_s,Merville,True,Merville T4,4,d, Haute-Garonne ,31330,True,2356
d,1260000,201,//www.leboncoin.fr/ventes_immobilieres/848747207.htm?ca=16_s,Toulouse,True,Maison 6 pièces 201 m²,6,d, Haute-Garonne ,31000,True,6268
d,630000,232,//www.leboncoin.fr/ventes_immobilieres/917021782.htm?ca=16_s,Pibrac,True,Maison 7 pièces 232 m²,7,d, Haute-Garonne ,31820,True,2715
d,120000,80,//www.leboncoin.fr/ventes_immobilieres/916701859.htm?ca=16_s,SaintSulpicesurLèze,True,Maison de village,4,d, Haute-Garonne ,31410,True,1500
,220000,170,//www.leboncoin.fr/ventes_immobilieres/916903370.htm?ca=16_s,SaliesduSalat,True,Ferme 5 pièces 170 m²,5,, Haute-Garonne ,31260,True,1294
d,388500,159,//www.leboncoin.fr/ventes_immobilieres/916870972.htm?ca=16_s,Muret,True,Maison 5 pièces 159 m²,5,d, Haute-Garonne ,31600,True,2443
,379000,131,//www.leboncoin.fr/ventes_immobilieres/874806284.htm?ca=16_s,Toulouse,True,Maison 4 pièces 131 m²,4,d, Haute-Garonne ,31200,True,2893
,279000,82,//www.leboncoin.fr/ventes_immobilieres/885249968.htm?ca=16_s,Toulouse,True,Maison 5 pièces 82 m²,5,d, Haute-Garonne ,31500,True,3402
,480900,145,//www.leboncoin.fr/ventes_immobilieres/884495262.htm?ca=16_s,LUnion,True,Maison 5 pièces 145 m²,5,d, Haute-Garonne ,31240,True,3316
,322000,100,//www.leboncoin.fr/ventes_immobilieres/916691537.htm?ca=16_s,Aussonne,True,Maison de ville 5 pièces 100 m²,5,d, Haute-Garonne ,31840,True,3220
d,328000,128,//www.leboncoin.fr/ventes_immobilieres/870959768.htm?ca=16_s,Castelmaurou,True,Maison 6 pièces 128 m²,6,d, Haute-Garonne ,31180,True,2562
d,0,250,//www.leboncoin.fr/ventes_immobilieres/787261689.htm?ca=16_s,Rieux,True,Echange belle villa,0,d, Haute-Garonne ,31310,True,0
d,149000,0,//www.leboncoin.fr/ventes_immobilieres/915972495.htm?ca=16_s,SaintAlban,True,Maison toulousaine a renover sur 400 m2,0,d, Haute-Garonne ,31140,True,0
d,219500,80,//www.leboncoin.fr/ventes_immobilieres/916747371.htm?ca=16_s,Bruguières,True,Pavillon 4 pièces 80 m²,4,d, Haute-Garonne ,31150,True,2743
d,89000,170,//www.leboncoin.fr/ventes_immobilieres/916904580.htm?ca=16_s,SaintGaudens,True,Maison 7 pièces 170 m²,7,d, Haute-Garonne ,31800,True,523
d,546000,205,//www.leboncoin.fr/ventes_immobilieres/888977690.htm?ca=16_s,LUnion,True,Villa 7 pièces 205 m²,7,d, Haute-Garonne ,31240,True,2663
,525000,194,//www.leboncoin.fr/ventes_immobilieres/916698260.htm?ca=16_s,Cugnaux,True,Maison 5 pièces 194 m²,5,d, Haute-Garonne ,31270,True,2706
d,202000,150,//www.leboncoin.fr/ventes_immobilieres/916872851.htm?ca=16_s,CierpGaud,True,Maison 7 pièces 150 m²,7,d, Haute-Garonne ,31440,True,1346
,390000,90,//www.leboncoin.fr/ventes_immobilieres/916747141.htm?ca=16_s,Toulouse,True,Maison 4 pièces 90 m²,4,, Haute-Garonne ,31500,True,4333
d,265500,136,//www.leboncoin.fr/ventes_immobilieres/916903941.htm?ca=16_s,Labastidette,True,Villa 5 pièces 136 m²,5,d, Haute-Garonne ,31600,True,1952
,640000,158,//www.leboncoin.fr/ventes_immobilieres/917001228.htm?ca=16_s,Léguevin,True,Maison 5 pièces 158 m²,5,, Haute-Garonne ,31490,True,4050
d,334000,140,//www.leboncoin.fr/ventes_immobilieres/888971693.htm?ca=16_s,Labège,True,Maison T5 140m2 Labège,5,d, Haute-Garonne ,31670,True,2385
,255000,110,//www.leboncoin.fr/ventes_immobilieres/916870940.htm?ca=16_s,Aureville,True,Maison 4 pièces 110 m²,4,, Haute-Garonne ,31320,True,2318
d,200000,100,//www.leboncoin.fr/ventes_immobilieres/916692602.htm?ca=16_s,Muret,True,Maison 4 pièces 100 m²,4,d, Haute-Garonne ,31600,True,2000
d,250000,130,//www.leboncoin.fr/ventes_immobilieres/916633066.htm?ca=16_s,LabastideClermont,True,Maison Plein pied sur 6000 m²,4,d, Haute-Garonne ,31370,True,1923
d,645000,225,//www.leboncoin.fr/ventes_immobilieres/865470910.htm?ca=16_s,Balma,True,Maison 8 pièces 225 m²,8,d, Haute-Garonne ,31130,True,2866
d,224000,100,//www.leboncoin.fr/ventes_immobilieres/894904320.htm?ca=16_s,Auterive,True,Maison 5 pièces 100 m²,5,d, Haute-Garonne ,31190,True,2240
d,308000,162,//www.leboncoin.fr/ventes_immobilieres/916903668.htm?ca=16_s,LacroixFalgarde,True,Maison 7 pièces 162 m²,7,d, Haute-Garonne ,31120,True,1901
d,238000,121,//www.leboncoin.fr/ventes_immobilieres/916874105.htm?ca=16_s,Merville,True,Maison de village 4 pièces 121 m²,4,d, Haute-Garonne ,31330,True,1966
d,330000,175,//www.leboncoin.fr/ventes_immobilieres/916588707.htm?ca=16_s,RamonvilleSaintAgne,True,Villa 10 pièces 175 m²,10,d, Haute-Garonne ,31520,True,1885
,219000,90,//www.leboncoin.fr/ventes_immobilieres/916622280.htm?ca=16_s,CastelnaudEstrétefonds,True,Maison 4 pièces 90 m²,4,, Haute-Garonne ,31620,True,2433
d,274500,127,//www.leboncoin.fr/ventes_immobilieres/916607025.htm?ca=16_s,Toulouse,True,Villa 5 pièces 127 m²,5,d, Haute-Garonne ,31100,True,2161
d,329000,106,//www.leboncoin.fr/ventes_immobilieres/916588745.htm?ca=16_s,PortetsurGaronne,True,Villa 5 pièces 106 m²,5,d, Haute-Garonne ,31120,True,3103
,380000,230,//www.leboncoin.fr/ventes_immobilieres/889264149.htm?ca=16_s,Nailloux,True,MAISON sur site exceptionnel,7,, Haute-Garonne ,31560,True,1652
d,219000,120,//www.leboncoin.fr/ventes_immobilieres/916585501.htm?ca=16_s,Auterive,True,Maison 5 pièces 120 m²,5,d, Haute-Garonne ,31190,True,1825
d,455000,158,//www.leboncoin.fr/ventes_immobilieres/767839427.htm?ca=16_s,Castelginest,True,Villa 5 pièces 158 m²,5,d, Haute-Garonne ,31780,True,2879
d,272000,92,//www.leboncoin.fr/ventes_immobilieres/916520753.htm?ca=16_s,PlaisanceduTouch,True,Villa type 4 avec garage,4,d, Haute-Garonne ,31830,True,2956
d,369500,170,//www.leboncoin.fr/ventes_immobilieres/916585243.htm?ca=16_s,Labège,True,Maison 5 pièces 170 m²,5,d, Haute-Garonne ,31670,True,2173
d,430000,120,//www.leboncoin.fr/ventes_immobilieres/894732133.htm?ca=16_s,Toulouse,True,Maison 6 pièces 120 m²,6,d, Haute-Garonne ,31000,True,3583
d,269000,90,//www.leboncoin.fr/ventes_immobilieres/916515583.htm?ca=16_s,Lévignac,True,Villa T4 avec piscine,4,d, Haute-Garonne ,31530,True,2988
d,550000,150,//www.leboncoin.fr/ventes_immobilieres/836396699.htm?ca=16_s,Toulouse,True,MINIMES - Immeuble de 4 appartements,4,d, Haute-Garonne ,31200,True,3666
,320000,155,//www.leboncoin.fr/ventes_immobilieres/916512652.htm?ca=16_s,VilleneuveTolosane,True,Villa haut de villeneuve tolosane,7,, Haute-Garonne ,31270,True,2064
d,350000,167,//www.leboncoin.fr/ventes_immobilieres/870508019.htm?ca=16_s,Castelginest,True,Maison 5 pièces 167 m²,5,d, Haute-Garonne ,31780,True,2095
d,760000,270,//www.leboncoin.fr/ventes_immobilieres/916501961.htm?ca=16_s,Toulouse,True,Maison t6 cote pavee,6,d, Haute-Garonne ,31000,True,2814
